ParticipantID,Trial,FixationNo,StartTime,EndTime,Duration,PositionX,PositionY,PupilSize,EyeUsed,Task,ActorGender,Direction,Ostensiveness
Tilde,8,6,4028,4252,226,874.8,428.7,9022,RIGHT,Social Engagement,Female,First person,Non-ostensive
Tilde,8,7,4268,6386,2120,837.1,407.8,9107,RIGHT,Social Engagement,Female,First person,Non-ostensive
Vlada,1,1,4,302,300,788.2,277.1,8256,LEFT,Social Engagement,Female,Third person,Ostensive
Vlada,1,2,332,618,288,810.6,418.1,8287,LEFT,Social Engagement,Female,Third person,Ostensive
Vlada,1,3,640,1824,1186,868.1,403.5,8398,LEFT,Social Engagement,Female,Third person,Ostensive
Vlada,1,4,1834,2274,442,875.8,382.4,8528,LEFT,Social Engagement,Female,Third person,Ostensive
Vlada,1,5,2312,3078,768,805,591.7,8741,LEFT,Social Engagement,Female,Third person,Ostensive
Vlada,1,6,3120,3274,156,869.9,406.3,8762,LEFT,Social Engagement,Female,Third person,Ostensive
Vlada,1,7,3310,3538,230,734,576.2,8824,LEFT,Social Engagement,Female,Third person,Ostensive
Vlada,1,8,3558,4490,934,681,616,8867,LEFT,Social Engagement,Female,Third person,Ostensive
Vlada,1,9,4510,5120,612,700.1,600.7,8856,LEFT,Social Engagement,Female,Third person,Ostensive
Vlada,1,10,5160,6376,1218,843.2,391.2,8715,LEFT,Social Engagement,Female,Third person,Ostensive
Vlada,1,11,6388,6446,60,859,390.9,8744,LEFT,Social Engagement,Female,Third person,Ostensive
Vlada,2,1,4,46,44,770.9,492.2,8915,LEFT,Social Engagement,Male,First person,Non-ostensive
Vlada,2,2,80,374,296,911.9,398.9,8788,LEFT,Social Engagement,Male,First person,Non-ostensive
Vlada,2,3,396,552,158,888.4,434.4,8721,LEFT,Social Engagement,Male,First person,Non-ostensive
Vlada,2,4,570,780,212,868.6,412.6,8588,LEFT,Social Engagement,Male,First person,Non-ostensive
Vlada,2,5,790,2146,1358,857.3,403.3,8554,LEFT,Social Engagement,Male,First person,Non-ostensive
Vlada,2,6,2190,2374,186,863.7,654.8,8806,LEFT,Social Engagement,Male,First person,Non-ostensive
Vlada,2,7,2386,3974,1590,868.3,629.4,8742,LEFT,Social Engagement,Male,First person,Non-ostensive
Vlada,2,8,4012,5156,1146,860.5,378.1,8750,LEFT,Social Engagement,Male,First person,Non-ostensive
Vlada,2,9,5198,5388,192,848.4,647.8,8868,LEFT,Social Engagement,Male,First person,Non-ostensive
Vlada,2,10,5404,6380,978,855.2,621.7,8910,LEFT,Social Engagement,Male,First person,Non-ostensive
Vlada,3,1,4,470,468,824.9,451,8787,LEFT,Social Engagement,Male,Third person,Ostensive
Vlada,3,2,494,2488,1996,865.2,389.1,8563,LEFT,Social Engagement,Male,Third person,Ostensive
Vlada,3,3,2532,2892,362,783.6,603.2,8861,LEFT,Social Engagement,Male,Third person,Ostensive
Vlada,3,4,2910,4312,1404,715.4,613.1,8904,LEFT,Social Engagement,Male,Third person,Ostensive
Vlada,3,5,4352,4514,164,882.4,372.9,8824,LEFT,Social Engagement,Male,Third person,Ostensive
Vlada,3,6,4528,5714,1188,847.6,381.1,8745,LEFT,Social Engagement,Male,Third person,Ostensive
Vlada,3,7,5724,6020,298,853.1,399.5,8704,LEFT,Social Engagement,Male,Third person,Ostensive
Vlada,3,8,6230,6382,154,824.9,417.8,8809,LEFT,Social Engagement,Male,Third person,Ostensive
Vlada,4,1,28,216,190,809,473.3,8798,LEFT,Social Engagement,Female,First person,Non-ostensive
Vlada,4,2,242,592,352,876.6,404.7,8841,LEFT,Social Engagement,Female,First person,Non-ostensive
Vlada,4,3,604,1722,1120,852.8,408.7,8691,LEFT,Social Engagement,Female,First person,Non-ostensive
Vlada,4,4,1768,2570,804,839.3,617,8920,LEFT,Social Engagement,Female,First person,Non-ostensive
Vlada,4,5,2586,4104,1520,872.1,619.5,9038,LEFT,Social Engagement,Female,First person,Non-ostensive
Vlada,4,6,4140,4274,136,851.1,362.5,8919,LEFT,Social Engagement,Female,First person,Non-ostensive
Vlada,4,7,4298,4974,678,856.7,409.1,8959,LEFT,Social Engagement,Female,First person,Non-ostensive
Vlada,4,8,5026,5164,140,858.5,724.8,9104,LEFT,Social Engagement,Female,First person,Non-ostensive
Vlada,4,9,5184,6392,1210,866.2,646.5,9148,LEFT,Social Engagement,Female,First person,Non-ostensive
Vlada,5,1,4,40,38,964.8,497.8,9200,LEFT,Social Engagement,Female,First person,Ostensive
Vlada,5,2,82,548,468,804.9,442.4,9149,LEFT,Social Engagement,Female,First person,Ostensive
Vlada,5,3,572,1368,798,844.8,412,8901,LEFT,Social Engagement,Female,First person,Ostensive
Vlada,5,4,1378,2374,998,830.1,393.7,8881,LEFT,Social Engagement,Female,First person,Ostensive
Vlada,5,5,2408,3312,906,828.9,592.1,9107,LEFT,Social Engagement,Female,First person,Ostensive
Vlada,5,6,3324,5722,2400,845.5,620.2,9156,LEFT,Social Engagement,Female,First person,Ostensive
Vlada,5,7,5756,6144,390,875.2,383.3,9099,LEFT,Social Engagement,Female,First person,Ostensive
Vlada,5,8,6154,6390,238,857.6,383.4,9087,LEFT,Social Engagement,Female,First person,Ostensive
Vlada,6,1,4,494,492,868,483,9044,LEFT,Social Engagement,Male,Third person,Non-ostensive
Vlada,6,2,524,1812,1290,856.5,410.9,8843,LEFT,Social Engagement,Male,Third person,Non-ostensive
Vlada,6,3,1856,2044,190,740,623.8,9068,LEFT,Social Engagement,Male,Third person,Non-ostensive
Vlada,6,4,2064,2532,470,768.5,596.1,9068,LEFT,Social Engagement,Male,Third person,Non-ostensive
Vlada,6,5,2550,3728,1180,697.4,605.1,9094,LEFT,Social Engagement,Male,Third person,Non-ostensive
Vlada,6,6,3762,4042,282,858.3,389.6,9035,LEFT,Social Engagement,Male,Third person,Non-ostensive
Vlada,6,7,4058,4622,566,862.4,368.8,8969,LEFT,Social Engagement,Male,Third person,Non-ostensive
Vlada,6,8,4674,5492,820,687.1,609.8,9069,LEFT,Social Engagement,Male,Third person,Non-ostensive
Vlada,6,9,5506,6360,856,713.5,592.8,9106,LEFT,Social Engagement,Male,Third person,Non-ostensive
Vlada,7,1,4,480,478,860.8,446.3,9182,LEFT,Social Engagement,Male,First person,Ostensive
Vlada,7,2,506,708,204,851.9,374.8,9150,LEFT,Social Engagement,Male,First person,Ostensive
Vlada,7,3,716,1948,1234,850.3,372.4,8896,LEFT,Social Engagement,Male,First person,Ostensive
Vlada,7,4,1956,4332,2378,843.9,375.4,8916,LEFT,Social Engagement,Male,First person,Ostensive
Vlada,7,5,4366,4876,512,863.7,603.6,9113,LEFT,Social Engagement,Male,First person,Ostensive
Vlada,7,6,4890,5450,562,863.7,634.5,9114,LEFT,Social Engagement,Male,First person,Ostensive
Vlada,7,7,5486,5688,204,838,390.7,9090,LEFT,Social Engagement,Male,First person,Ostensive
Vlada,7,8,5698,6398,702,820.1,360.3,9151,LEFT,Social Engagement,Male,First person,Ostensive
Vlada,8,1,22,868,848,827.5,421.7,9154,LEFT,Social Engagement,Female,Third person,Non-ostensive
Vlada,8,2,876,2542,1668,837,415.1,9092,LEFT,Social Engagement,Female,Third person,Non-ostensive
Vlada,8,3,2774,2906,134,851.3,456.3,9129,LEFT,Social Engagement,Female,Third person,Non-ostensive
Vlada,8,4,2924,3148,226,845.9,380.5,9231,LEFT,Social Engagement,Female,Third person,Non-ostensive
Vlada,8,5,3180,3580,402,663.9,590.5,9163,LEFT,Social Engagement,Female,Third person,Non-ostensive
Vlada,8,6,3594,4660,1068,682.5,628.2,9139,LEFT,Social Engagement,Female,Third person,Non-ostensive
Vlada,8,7,4704,4862,160,831.5,446.9,9161,LEFT,Social Engagement,Female,Third person,Non-ostensive
Vlada,8,8,4886,6378,1494,817.8,406.5,9146,LEFT,Social Engagement,Female,Third person,Non-ostensive
yngwie,1,1,4,576,574,750.5,417.7,7033,RIGHT,Social Engagement,Male,First person,Non-ostensive
yngwie,1,2,600,938,340,866.9,413.7,7494,RIGHT,Social Engagement,Male,First person,Non-ostensive
yngwie,1,3,946,1596,652,902.4,397.8,7672,RIGHT,Social Engagement,Male,First person,Non-ostensive
yngwie,1,4,1604,1948,346,888.3,402.1,7710,RIGHT,Social Engagement,Male,First person,Non-ostensive
yngwie,1,5,1980,3692,1714,893.4,621.3,7724,RIGHT,Social Engagement,Male,First person,Non-ostensive
yngwie,1,6,3730,4400,672,898.4,378.4,7675,RIGHT,Social Engagement,Male,First person,Non-ostensive
yngwie,1,7,4434,5504,1072,893.7,627.3,7662,RIGHT,Social Engagement,Male,First person,Non-ostensive
yngwie,1,8,5546,5790,246,888.3,395.1,7332,RIGHT,Social Engagement,Male,First person,Non-ostensive
yngwie,1,9,5802,6508,708,881,386.8,7173,RIGHT,Social Engagement,Male,First person,Non-ostensive
yngwie,2,1,4,548,546,901.4,528,7734,RIGHT,Social Engagement,Male,Third person,Ostensive
yngwie,2,2,574,896,324,900.4,419.2,7754,RIGHT,Social Engagement,Male,Third person,Ostensive
yngwie,2,3,906,2248,1344,892.2,403.8,7675,RIGHT,Social Engagement,Male,Third person,Ostensive
yngwie,2,4,2286,4090,1806,744.7,625.2,7591,RIGHT,Social Engagement,Male,Third person,Ostensive
yngwie,2,5,4134,5068,936,841,399.6,7418,RIGHT,Social Engagement,Male,Third person,Ostensive
yngwie,2,6,5106,5984,880,717,647.4,7409,RIGHT,Social Engagement,Male,Third person,Ostensive
yngwie,2,7,6148,6424,278,714.5,669.3,7387,RIGHT,Social Engagement,Male,Third person,Ostensive
yngwie,3,1,4,616,614,935.5,516.5,7578,RIGHT,Social Engagement,Male,First person,Ostensive
yngwie,3,2,644,958,316,917.5,393.9,7735,RIGHT,Social Engagement,Male,First person,Ostensive
yngwie,3,3,970,2148,1180,899.4,378.5,7816,RIGHT,Social Engagement,Male,First person,Ostensive
yngwie,3,4,2182,3230,1050,874.4,649.9,7855,RIGHT,Social Engagement,Male,First person,Ostensive
yngwie,3,5,3272,3568,298,879.1,438.3,7598,RIGHT,Social Engagement,Male,First person,Ostensive
yngwie,3,6,3584,6412,2830,885.4,402.9,7549,RIGHT,Social Engagement,Male,First person,Ostensive
yngwie,4,1,4,588,586,828.7,411.4,7739,RIGHT,Social Engagement,Female,Third person,Ostensive
yngwie,4,2,598,2208,1612,887.3,411,7956,RIGHT,Social Engagement,Female,Third person,Ostensive
yngwie,4,3,2248,4180,1934,782,611.9,8052,RIGHT,Social Engagement,Female,Third person,Ostensive
yngwie,4,4,4228,5512,1286,883,410.2,7752,RIGHT,Social Engagement,Female,Third person,Ostensive
yngwie,4,5,5548,5768,222,757.7,650,7969,RIGHT,Social Engagement,Female,Third person,Ostensive
yngwie,4,6,5780,6410,632,747.9,634.6,7908,RIGHT,Social Engagement,Female,Third person,Ostensive
yngwie,5,1,4,610,608,865.9,514.2,7703,RIGHT,Social Engagement,Female,First person,Non-ostensive
yngwie,5,2,634,2702,2070,893.3,406.2,7928,RIGHT,Social Engagement,Female,First person,Non-ostensive
yngwie,5,3,2738,3980,1244,896.8,642.1,8113,RIGHT,Social Engagement,Female,First person,Non-ostensive
yngwie,5,4,4018,4756,740,872.2,391.1,7917,RIGHT,Social Engagement,Female,First person,Non-ostensive
yngwie,5,5,4796,6468,1674,897.6,658.5,8050,RIGHT,Social Engagement,Female,First person,Non-ostensive
yngwie,6,1,4,530,528,866.1,507.6,7778,RIGHT,Social Engagement,Female,Third person,Non-ostensive
yngwie,6,2,554,1006,454,878.5,424.4,7877,RIGHT,Social Engagement,Female,Third person,Non-ostensive
yngwie,6,3,1014,2278,1266,873.7,418.6,7844,RIGHT,Social Engagement,Female,Third person,Non-ostensive
yngwie,6,4,2314,4408,2096,753.1,631,7909,RIGHT,Social Engagement,Female,Third person,Non-ostensive
yngwie,6,5,4448,4654,208,877,441.1,7748,RIGHT,Social Engagement,Female,Third person,Non-ostensive
yngwie,6,6,4664,4998,336,879.7,434.2,7747,RIGHT,Social Engagement,Female,Third person,Non-ostensive
yngwie,6,7,5034,5242,210,732.8,641.4,7740,RIGHT,Social Engagement,Female,Third person,Non-ostensive
yngwie,6,8,5256,6416,1162,697,663.9,7701,RIGHT,Social Engagement,Female,Third person,Non-ostensive
yngwie,7,1,4,250,248,851.2,523.2,7543,RIGHT,Social Engagement,Female,First person,Ostensive
yngwie,7,2,274,578,306,850.9,442.5,7662,RIGHT,Social Engagement,Female,First person,Ostensive
yngwie,7,3,588,2426,1840,892.1,415.9,7984,RIGHT,Social Engagement,Female,First person,Ostensive
yngwie,7,4,2464,3556,1094,911.4,638.9,8202,RIGHT,Social Engagement,Female,First person,Ostensive
yngwie,7,5,3596,6402,2808,899.3,389.5,8013,RIGHT,Social Engagement,Female,First person,Ostensive
yngwie,8,1,4,232,230,772,499.1,7641,RIGHT,Social Engagement,Male,Third person,Non-ostensive
yngwie,8,2,254,452,200,811.1,433.3,7688,RIGHT,Social Engagement,Male,Third person,Non-ostensive
yngwie,8,3,472,1552,1082,893,406.5,7739,RIGHT,Social Engagement,Male,Third person,Non-ostensive
yngwie,8,4,1588,2464,878,798.1,627.5,7542,RIGHT,Social Engagement,Male,Third person,Non-ostensive
yngwie,8,5,2474,3196,724,714.9,655,7274,RIGHT,Social Engagement,Male,Third person,Non-ostensive
yngwie,8,6,3242,3596,356,913.7,418.6,7309,RIGHT,Social Engagement,Male,Third person,Non-ostensive
yngwie,8,7,3642,3872,232,745.1,654.5,7311,RIGHT,Social Engagement,Male,Third person,Non-ostensive
yngwie,8,8,3882,4082,202,721.2,671,7309,RIGHT,Social Engagement,Male,Third person,Non-ostensive
yngwie,8,9,4126,4328,204,890.3,439.6,7353,RIGHT,Social Engagement,Male,Third person,Non-ostensive
yngwie,8,10,4340,6202,1864,873.1,426.8,7515,RIGHT,Social Engagement,Male,Third person,Non-ostensive
yngwie,8,11,6222,6394,174,797.8,382.2,7768,RIGHT,Social Engagement,Male,Third person,Non-ostensive
